Chemical Name,CAS Number,Country Code,Country Name,Sample Source Code,Sample Source Name,Concentration Value,Unit of Measure,Sampling Date,LOD,LOQ,Media,Sampling Matrix,Level of Aggregation,Statistic Name,Number of Samples,Standard Deviation,Standard Error,Mean Confidence Interval,Geometric Mean Confidence Interval,Position,Latitude,Longitude,Location Name,Determinant Name,Determinant Value,IPCheM QC,PulledDate,FileName,QA_Concerns
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2159,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,90 Percentile,454,0.1156,0.005427,0.118-0.139,0.099-0.111,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2749,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,95 Percentile,454,0.1156,0.005427,0.118-0.139,0.099-0.111,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.008,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Minimum,454,0.1156,0.005427,0.118-0.139,0.099-0.111,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,1.832,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Maximum,454,0.1156,0.005427,0.118-0.139,0.099-0.111,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.1285,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Mean,454,0.1156,0.005427,0.118-0.139,0.099-0.111,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.1047,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Geometric Mean,454,0.1156,0.005427,0.118-0.139,0.099-0.111,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.0334,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,5 Percentile,890,0.09503,0.003185,0.116-0.128,0.095-0.103,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.0467,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,10 Percentile,890,0.09503,0.003185,0.116-0.128,0.095-0.103,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.0682,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,25 Percentile,890,0.09503,0.003185,0.116-0.128,0.095-0.103,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.0994,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,50 Percentile,890,0.09503,0.003185,0.116-0.128,0.095-0.103,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.15,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,75 Percentile,890,0.09503,0.003185,0.116-0.128,0.095-0.103,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2137,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,90 Percentile,890,0.09503,0.003185,0.116-0.128,0.095-0.103,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2655,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,95 Percentile,890,0.09503,0.003185,0.116-0.128,0.095-0.103,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.008,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Minimum,890,0.09503,0.003185,0.116-0.128,0.095-0.103,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,1.25,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Maximum,890,0.09503,0.003185,0.116-0.128,0.095-0.103,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.1221,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Mean,890,0.09503,0.003185,0.116-0.128,0.095-0.103,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.09922,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Geometric Mean,890,0.09503,0.003185,0.116-0.128,0.095-0.103,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.0374,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,5 Percentile,236,0.1428,0.009294,0.112-0.148,0.094-0.111,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.0483,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,10 Percentile,236,0.1428,0.009294,0.112-0.148,0.094-0.111,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.0683,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,25 Percentile,236,0.1428,0.009294,0.112-0.148,0.094-0.111,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.1042,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,50 Percentile,236,0.1428,0.009294,0.112-0.148,0.094-0.111,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.1524,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,75 Percentile,236,0.1428,0.009294,0.112-0.148,0.094-0.111,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2146,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,90 Percentile,236,0.1428,0.009294,0.112-0.148,0.094-0.111,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2469,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,95 Percentile,236,0.1428,0.009294,0.112-0.148,0.094-0.111,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.008,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Minimum,236,0.1428,0.009294,0.112-0.148,0.094-0.111,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,1.832,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Maximum,236,0.1428,0.009294,0.112-0.148,0.094-0.111,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.13,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Mean,236,0.1428,0.009294,0.112-0.148,0.094-0.111,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.1025,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Geometric Mean,236,0.1428,0.009294,0.112-0.148,0.094-0.111,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.0367,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,5 Percentile,783,0.0904,0.003231,0.116-0.129,0.095-0.104,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.0477,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,10 Percentile,783,0.0904,0.003231,0.116-0.129,0.095-0.104,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.0683,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,25 Percentile,783,0.0904,0.003231,0.116-0.129,0.095-0.104,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.0994,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,50 Percentile,783,0.0904,0.003231,0.116-0.129,0.095-0.104,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.1472,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,75 Percentile,783,0.0904,0.003231,0.116-0.129,0.095-0.104,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2175,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,90 Percentile,783,0.0904,0.003231,0.116-0.129,0.095-0.104,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2748,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,95 Percentile,783,0.0904,0.003231,0.116-0.129,0.095-0.104,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.008,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Minimum,783,0.0904,0.003231,0.116-0.129,0.095-0.104,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.764,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Maximum,783,0.0904,0.003231,0.116-0.129,0.095-0.104,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.1222,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Mean,783,0.0904,0.003231,0.116-0.129,0.095-0.104,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.09971,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Geometric Mean,783,0.0904,0.003231,0.116-0.129,0.095-0.104,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.0333,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,5 Percentile,300,0.09678,0.005587,0.116-0.138,0.098-0.113,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.0484,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,10 Percentile,300,0.09678,0.005587,0.116-0.138,0.098-0.113,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.0752,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,25 Percentile,300,0.09678,0.005587,0.116-0.138,0.098-0.113,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.11,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,50 Percentile,300,0.09678,0.005587,0.116-0.138,0.098-0.113,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.1549,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,75 Percentile,300,0.09678,0.005587,0.116-0.138,0.098-0.113,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2097,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,90 Percentile,300,0.09678,0.005587,0.116-0.138,0.098-0.113,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2697,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,95 Percentile,300,0.09678,0.005587,0.116-0.138,0.098-0.113,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.008,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Minimum,300,0.09678,0.005587,0.116-0.138,0.098-0.113,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,1.25,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Maximum,300,0.09678,0.005587,0.116-0.138,0.098-0.113,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.1273,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Mean,300,0.09678,0.005587,0.116-0.138,0.098-0.113,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.1053,ug/L,2008-2010,0.015,NA,Human (Blood),Serum,statistic,Geometric Mean,300,0.09678,0.005587,0.116-0.138,0.098-0.113,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2271,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,5 Percentile,1423,0.3889,0.01031,0.606-0.647,0.515-0.547,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2828,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,10 Percentile,1423,0.3889,0.01031,0.606-0.647,0.515-0.547,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.3713,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,25 Percentile,1423,0.3889,0.01031,0.606-0.647,0.515-0.547,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.5198,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,50 Percentile,1423,0.3889,0.01031,0.606-0.647,0.515-0.547,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.7641,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,75 Percentile,1423,0.3889,0.01031,0.606-0.647,0.515-0.547,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,1.1057,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,90 Percentile,1423,0.3889,0.01031,0.606-0.647,0.515-0.547,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,1.424,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,95 Percentile,1423,0.3889,0.01031,0.606-0.647,0.515-0.547,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.052,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Minimum,1423,0.3889,0.01031,0.606-0.647,0.515-0.547,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,3.872,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Maximum,1423,0.3889,0.01031,0.606-0.647,0.515-0.547,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.6265,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Mean,1423,0.3889,0.01031,0.606-0.647,0.515-0.547,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.5309,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Geometric Mean,1423,0.3889,0.01031,0.606-0.647,0.515-0.547,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2246,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,5 Percentile,516,0.4069,0.01791,0.609-0.679,0.509-0.567,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2824,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,10 Percentile,516,0.4069,0.01791,0.609-0.679,0.509-0.567,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.3607,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,25 Percentile,516,0.4069,0.01791,0.609-0.679,0.509-0.567,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.5177,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,50 Percentile,516,0.4069,0.01791,0.609-0.679,0.509-0.567,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.7838,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,75 Percentile,516,0.4069,0.01791,0.609-0.679,0.509-0.567,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,1.2304,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,90 Percentile,516,0.4069,0.01791,0.609-0.679,0.509-0.567,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,1.5273,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,95 Percentile,516,0.4069,0.01791,0.609-0.679,0.509-0.567,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.052,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Minimum,516,0.4069,0.01791,0.609-0.679,0.509-0.567,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,2.37,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Maximum,516,0.4069,0.01791,0.609-0.679,0.509-0.567,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.644,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Mean,516,0.4069,0.01791,0.609-0.679,0.509-0.567,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.5375,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Geometric Mean,516,0.4069,0.01791,0.609-0.679,0.509-0.567,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2187,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,5 Percentile,582,0.3742,0.01551,0.567-0.628,0.487-0.535,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2803,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,10 Percentile,582,0.3742,0.01551,0.567-0.628,0.487-0.535,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.3653,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,25 Percentile,582,0.3742,0.01551,0.567-0.628,0.487-0.535,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.4957,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,50 Percentile,582,0.3742,0.01551,0.567-0.628,0.487-0.535,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.733,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,75 Percentile,582,0.3742,0.01551,0.567-0.628,0.487-0.535,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,1.02,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,90 Percentile,582,0.3742,0.01551,0.567-0.628,0.487-0.535,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,1.2371,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,95 Percentile,582,0.3742,0.01551,0.567-0.628,0.487-0.535,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.052,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Minimum,582,0.3742,0.01551,0.567-0.628,0.487-0.535,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,3.872,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Maximum,582,0.3742,0.01551,0.567-0.628,0.487-0.535,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.5977,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Mean,582,0.3742,0.01551,0.567-0.628,0.487-0.535,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.51,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Geometric Mean,582,0.3742,0.01551,0.567-0.628,0.487-0.535,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2377,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,5 Percentile,325,0.3832,0.02126,0.608-0.692,0.527-0.594,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2972,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,10 Percentile,325,0.3832,0.02126,0.608-0.692,0.527-0.594,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.3903,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,25 Percentile,325,0.3832,0.02126,0.608-0.692,0.527-0.594,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.561,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,50 Percentile,325,0.3832,0.02126,0.608-0.692,0.527-0.594,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.816,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,75 Percentile,325,0.3832,0.02126,0.608-0.692,0.527-0.594,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,1.125,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,90 Percentile,325,0.3832,0.02126,0.608-0.692,0.527-0.594,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,1.4651,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,95 Percentile,325,0.3832,0.02126,0.608-0.692,0.527-0.594,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.052,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Minimum,325,0.3832,0.02126,0.608-0.692,0.527-0.594,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,2.355,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Maximum,325,0.3832,0.02126,0.608-0.692,0.527-0.594,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.6501,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Mean,325,0.3832,0.02126,0.608-0.692,0.527-0.594,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.5592,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,Geometric Mean,325,0.3832,0.02126,0.608-0.692,0.527-0.594,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2144,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,5 Percentile,617,0.3923,0.01579,0.581-0.643,0.493-0.542,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.2795,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,10 Percentile,617,0.3923,0.01579,0.581-0.643,0.493-0.542,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
cadmium,7440-43-9,ITA,Italy,ITA,NA,0.3604,ug/L,2008-2010,0.105,NA,Human (Blood),Whole Blood,statistic,25 Percentile,617,0.3923,0.01579,0.581-0.643,0.493-0.542,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
