Chemical Name,CAS Number,Country Code,Country Name,Sample Source Code,Sample Source Name,Concentration Value,Unit of Measure,Sampling Date,LOD,LOQ,Media,Analysed Fraction,Level of Aggregation,Statistic Name,Number of Samples,Number of Non Detects,Standard Deviation,Position,Latitude,Longitude,Location Name,Region,Determinant Name,Determinant Value,Study,IPCheM QC,PulledDate,FileName,QA_Concerns
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,33.06,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,10 Percentile,7,0,124.09,representative,NA,NA,NA,Waste incinerators,Maternal age,<25 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,59.09,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,25 Percentile,7,0,124.09,representative,NA,NA,NA,Waste incinerators,Maternal age,<25 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,84.27,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,50 Percentile,7,0,124.09,representative,NA,NA,NA,Waste incinerators,Maternal age,<25 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,305,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,75 Percentile,7,0,124.09,representative,NA,NA,NA,Waste incinerators,Maternal age,<25 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,333.33,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,90 Percentile,7,0,124.09,representative,NA,NA,NA,Waste incinerators,Maternal age,<25 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,333.33,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Maximum,7,0,124.09,representative,NA,NA,NA,Waste incinerators,Maternal age,<25 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,695.84,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Mean,2,0,665.86,representative,NA,NA,NA,Waste incinerators,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,225,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Minimum,2,0,665.86,representative,NA,NA,NA,Waste incinerators,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,225,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,10 Percentile,2,0,665.86,representative,NA,NA,NA,Waste incinerators,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,225,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,25 Percentile,2,0,665.86,representative,NA,NA,NA,Waste incinerators,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,695.84,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,50 Percentile,2,0,665.86,representative,NA,NA,NA,Waste incinerators,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,1166.7,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,75 Percentile,2,0,665.86,representative,NA,NA,NA,Waste incinerators,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,1166.7,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,90 Percentile,2,0,665.86,representative,NA,NA,NA,Waste incinerators,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,1166.7,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Maximum,2,0,665.86,representative,NA,NA,NA,Waste incinerators,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,170.83,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Mean,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,170.83,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Minimum,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,170.83,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,10 Percentile,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,170.83,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,25 Percentile,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,170.83,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,50 Percentile,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,170.83,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,75 Percentile,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,170.83,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,90 Percentile,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,170.83,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Maximum,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,255.21,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Mean,21,0,271.23,representative,NA,NA,NA,Waste incinerators,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,59.09,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Minimum,21,0,271.23,representative,NA,NA,NA,Waste incinerators,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,84.27,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,10 Percentile,21,0,271.23,representative,NA,NA,NA,Waste incinerators,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,103.66,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,25 Percentile,21,0,271.23,representative,NA,NA,NA,Waste incinerators,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,160.83,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,50 Percentile,21,0,271.23,representative,NA,NA,NA,Waste incinerators,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,280.11,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,75 Percentile,21,0,271.23,representative,NA,NA,NA,Waste incinerators,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,345.74,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,90 Percentile,21,0,271.23,representative,NA,NA,NA,Waste incinerators,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,1166.7,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Maximum,21,0,271.23,representative,NA,NA,NA,Waste incinerators,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,244.34,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Mean,15,0,267.21,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,66.67,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Minimum,15,0,267.21,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,94.16,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,10 Percentile,15,0,267.21,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,139.78,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,25 Percentile,15,0,267.21,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,160.83,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,50 Percentile,15,0,267.21,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,227.27,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,75 Percentile,15,0,267.21,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,345.74,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,90 Percentile,15,0,267.21,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,1166.7,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Maximum,15,0,267.21,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,223.13,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Mean,3,0,120.9,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,84.27,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Minimum,3,0,120.9,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,84.27,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,10 Percentile,3,0,120.9,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,84.27,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,25 Percentile,3,0,120.9,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,280.11,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,50 Percentile,3,0,120.9,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,305,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,75 Percentile,3,0,120.9,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,305,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,90 Percentile,3,0,120.9,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,305,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Maximum,3,0,120.9,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,259.59,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Mean,5,0,342.07,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,59.09,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Minimum,5,0,342.07,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,59.09,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,10 Percentile,5,0,342.07,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,102.22,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,25 Percentile,5,0,342.07,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,103.66,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,50 Percentile,5,0,342.07,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,165.22,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,75 Percentile,5,0,342.07,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,867.76,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,90 Percentile,5,0,342.07,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,867.76,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Maximum,5,0,342.07,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,33.06,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Mean,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,33.06,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Minimum,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,33.06,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,10 Percentile,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,33.06,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,25 Percentile,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,33.06,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,50 Percentile,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,33.06,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,75 Percentile,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,33.06,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,90 Percentile,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,33.06,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Maximum,1,0,0,representative,NA,NA,NA,Waste incinerators,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,167.81,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Mean,8,0,91.64,representative,NA,NA,NA,Waste incinerators,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,59.09,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Minimum,8,0,91.64,representative,NA,NA,NA,Waste incinerators,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,59.09,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,10 Percentile,8,0,91.64,representative,NA,NA,NA,Waste incinerators,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,94.45,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,25 Percentile,8,0,91.64,representative,NA,NA,NA,Waste incinerators,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,162.6,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,50 Percentile,8,0,91.64,representative,NA,NA,NA,Waste incinerators,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,211.79,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,75 Percentile,8,0,91.64,representative,NA,NA,NA,Waste incinerators,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,345.74,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,90 Percentile,8,0,91.64,representative,NA,NA,NA,Waste incinerators,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,345.74,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Maximum,8,0,91.64,representative,NA,NA,NA,Waste incinerators,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,268.48,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Mean,17,0,298.8,representative,NA,NA,NA,Waste incinerators,Sex,Male,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,33.06,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Minimum,17,0,298.8,representative,NA,NA,NA,Waste incinerators,Sex,Male,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,66.67,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,10 Percentile,17,0,298.8,representative,NA,NA,NA,Waste incinerators,Sex,Male,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,103.66,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,25 Percentile,17,0,298.8,representative,NA,NA,NA,Waste incinerators,Sex,Male,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,160.83,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,50 Percentile,17,0,298.8,representative,NA,NA,NA,Waste incinerators,Sex,Male,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,280.11,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,75 Percentile,17,0,298.8,representative,NA,NA,NA,Waste incinerators,Sex,Male,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,867.76,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,90 Percentile,17,0,298.8,representative,NA,NA,NA,Waste incinerators,Sex,Male,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
dde,72-55-9,BEL,Belgium,Waste incinerators,NA,1166.7,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Maximum,17,0,298.8,representative,NA,NA,NA,Waste incinerators,Sex,Male,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
hexachlorobenzene (hcb),118-74-1,BEL,Belgium,Albert Canal,NA,30.3,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Mean,24,10,24.92,representative,NA,NA,NA,Albert Canal,Maternal age,25-30 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
hexachlorobenzene (hcb),118-74-1,BEL,Belgium,Albert Canal,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Minimum,24,10,24.92,representative,NA,NA,NA,Albert Canal,Maternal age,25-30 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
hexachlorobenzene (hcb),118-74-1,BEL,Belgium,Albert Canal,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,10 Percentile,24,10,24.92,representative,NA,NA,NA,Albert Canal,Maternal age,25-30 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
hexachlorobenzene (hcb),118-74-1,BEL,Belgium,Albert Canal,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,25 Percentile,24,10,24.92,representative,NA,NA,NA,Albert Canal,Maternal age,25-30 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
hexachlorobenzene (hcb),118-74-1,BEL,Belgium,Albert Canal,NA,25,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,50 Percentile,24,10,24.92,representative,NA,NA,NA,Albert Canal,Maternal age,25-30 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
hexachlorobenzene (hcb),118-74-1,BEL,Belgium,Albert Canal,NA,37,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,75 Percentile,24,10,24.92,representative,NA,NA,NA,Albert Canal,Maternal age,25-30 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
hexachlorobenzene (hcb),118-74-1,BEL,Belgium,Albert Canal,NA,70,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,90 Percentile,24,10,24.92,representative,NA,NA,NA,Albert Canal,Maternal age,25-30 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
