Chemical Name,CAS Number,Country Code,Country Name,Sample Source Code,Sample Source Name,Concentration Value,Unit of Measure,Sampling Date,LOD,LOQ,Media,Level of Aggregation,Statistic Name,Number of Samples,Samples Below LOQ,Percentage of Samples >= LOD,Position,Latitude,Longitude,Location Name,Compound,Cohort Code,Cohort Name,Determinant Name,Determinant Value,Sample Type,Confidence Interval,IPCheM QC,PulledDate,FileName,QA_Concerns
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,11.3,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 10,1311,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,First morning,26.4-28.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,27.4,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 50,1311,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,First morning,26.4-28.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,64.2,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 90,1311,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,First morning,26.4-28.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,27.4,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Geometric Mean,1311,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,First morning,26.4-28.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,34.3,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Mean,561,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,First morning,24.8-28,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,462,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Maximum,561,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,First morning,24.8-28,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,17.5,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 25,561,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,First morning,24.8-28,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,27.3,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 50,561,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,First morning,24.8-28,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,22.6,ng/mL,2011 - 2012,0.53,NA,Human (Urine),statistic,Geometric Mean,565,1,99.8,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,20-25.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,59.4,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 90,561,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,First morning,24.8-28,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,26.3,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Geometric Mean,561,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,First morning,24.8-28,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,0.58,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Minimum,750,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,First morning,26.8-29.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,1462,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Maximum,750,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,First morning,26.8-29.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,17.8,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 25,750,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,First morning,26.8-29.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,43.9,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 75,750,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,First morning,26.8-29.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,67.6,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 90,750,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,First morning,26.8-29.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,28.3,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Geometric Mean,750,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,First morning,26.8-29.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,2.3,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Minimum,556,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,First morning,28.6-32.2,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,883,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Maximum,556,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,First morning,28.6-32.2,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,12.8,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 10,556,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,First morning,28.6-32.2,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,30.1,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 50,556,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,First morning,28.6-32.2,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,71.1,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 90,556,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,First morning,28.6-32.2,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,93.1,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 95,556,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,First morning,28.6-32.2,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,38.1,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Mean,538,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,First morning,26.3-29.7,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,1462,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Maximum,538,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,First morning,26.3-29.7,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,18.3,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 25,538,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,First morning,26.3-29.7,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,27.4,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 50,538,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,First morning,26.3-29.7,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,64.1,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 90,538,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,First morning,26.3-29.7,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,28,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Geometric Mean,538,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,First morning,26.3-29.7,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,0.58,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Minimum,217,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,First morning,18.2-22.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,643,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Maximum,217,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,First morning,18.2-22.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,12.3,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 25,217,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,First morning,18.2-22.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,35.9,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 75,217,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,First morning,18.2-22.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,56.6,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Percentile 90,217,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,First morning,18.2-22.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,20.3,ng/mL,2006 - 2008,0.55,NA,Human (Urine),statistic,Geometric Mean,217,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,First morning,18.2-22.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,45.8,ng/mL,2007,0.43,NA,Human (Urine),statistic,Mean,129,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,30.8-39.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,5.83,ng/mL,2007,0.43,NA,Human (Urine),statistic,Minimum,129,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,30.8-39.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,213,ng/mL,2007,0.43,NA,Human (Urine),statistic,Maximum,129,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,30.8-39.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,20.7,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 25,129,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,30.8-39.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,61.6,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 75,129,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,30.8-39.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,90.6,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 90,129,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,30.8-39.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,35,ng/mL,2007,0.43,NA,Human (Urine),statistic,Geometric Mean,129,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,30.8-39.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,9.97,ng/mL,2007,0.43,NA,Human (Urine),statistic,Minimum,65,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,33.1-46.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,213,ng/mL,2007,0.43,NA,Human (Urine),statistic,Maximum,65,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,33.1-46.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,16.4,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 10,65,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,33.1-46.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,34.8,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 50,65,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,33.1-46.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,62.4,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 75,65,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,33.1-46.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,177,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 95,65,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,33.1-46.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,40.1,ng/mL,2007,0.43,NA,Human (Urine),statistic,Mean,64,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,25.7-37.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,114,ng/mL,2007,0.43,NA,Human (Urine),statistic,Maximum,64,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,25.7-37.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,11.1,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 10,64,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,25.7-37.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,34.8,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 50,64,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,25.7-37.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,84.8,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 90,64,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,25.7-37.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,92.4,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 95,64,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,25.7-37.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,66.7,ng/mL,2007,0.43,NA,Human (Urine),statistic,Mean,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,46.2-71.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,16.7,ng/mL,2007,0.43,NA,Human (Urine),statistic,Minimum,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,46.2-71.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,200,ng/mL,2007,0.43,NA,Human (Urine),statistic,Maximum,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,46.2-71.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,44.4,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 25,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,46.2-71.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,4.98,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Percentile 10,342,0,100,representative,NA,NA,NA,NA,1,Children,Gender,Females,Spot,18.4-23.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,50.5,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 50,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,46.2-71.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,127,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 90,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,46.2-71.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,57.7,ng/mL,2007,0.43,NA,Human (Urine),statistic,Geometric Mean,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,46.2-71.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,8.33,ng/mL,2007,0.43,NA,Human (Urine),statistic,Minimum,73,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,32.7-44.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,213,ng/mL,2007,0.43,NA,Human (Urine),statistic,Maximum,73,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,32.7-44.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,23,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 25,73,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,32.7-44.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,66.7,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 75,73,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,32.7-44.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,91.9,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 90,73,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,32.7-44.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,38.3,ng/mL,2007,0.43,NA,Human (Urine),statistic,Geometric Mean,73,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,32.7-44.9,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,5.83,ng/mL,2007,0.43,NA,Human (Urine),statistic,Minimum,31,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,15.2-23.7,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,71.9,ng/mL,2007,0.43,NA,Human (Urine),statistic,Maximum,31,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,15.2-23.7,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,12.7,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 25,31,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,15.2-23.7,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-carboxypentyl phthalate,40809-41-4,DNK,Denmark,DNK,NA,30.2,ng/mL,2007,0.43,NA,Human (Urine),statistic,Percentile 75,31,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,15.2-23.7,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-hydroxyhexyl phthalate,40321-99-1,DNK,Denmark,DNK,NA,35.5,ng/mL,2007,0.6,NA,Human (Urine),statistic,Geometric Mean,65,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,29.8-42.2,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-hydroxyhexyl phthalate,40321-99-1,DNK,Denmark,DNK,NA,33.4,ng/mL,2007,0.6,NA,Human (Urine),statistic,Mean,64,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,22.5-32.1,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-hydroxyhexyl phthalate,40321-99-1,DNK,Denmark,DNK,NA,93.4,ng/mL,2007,0.6,NA,Human (Urine),statistic,Maximum,64,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,22.5-32.1,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-hydroxyhexyl phthalate,40321-99-1,DNK,Denmark,DNK,NA,10.5,ng/mL,2007,0.6,NA,Human (Urine),statistic,Percentile 10,64,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,22.5-32.1,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-hydroxyhexyl phthalate,40321-99-1,DNK,Denmark,DNK,NA,16.4,ng/mL,2007,0.6,NA,Human (Urine),statistic,Percentile 25,64,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,22.5-32.1,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-hydroxyhexyl phthalate,40321-99-1,DNK,Denmark,DNK,NA,52.3,ng/mL,2007,0.6,NA,Human (Urine),statistic,Percentile 75,64,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,22.5-32.1,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-hydroxyhexyl phthalate,40321-99-1,DNK,Denmark,DNK,NA,66.7,ng/mL,2007,0.6,NA,Human (Urine),statistic,Percentile 95,64,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,22.5-32.1,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-hydroxyhexyl phthalate,40321-99-1,DNK,Denmark,DNK,NA,26.9,ng/mL,2007,0.6,NA,Human (Urine),statistic,Geometric Mean,64,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,22.5-32.1,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-hydroxyhexyl phthalate,40321-99-1,DNK,Denmark,DNK,NA,23.5,ng/mL,2007,0.6,NA,Human (Urine),statistic,Minimum,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,41.8-63.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-hydroxyhexyl phthalate,40321-99-1,DNK,Denmark,DNK,NA,27,ng/mL,2007,0.6,NA,Human (Urine),statistic,Percentile 10,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,41.8-63.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-hydroxyhexyl phthalate,40321-99-1,DNK,Denmark,DNK,NA,37.4,ng/mL,2007,0.6,NA,Human (Urine),statistic,Percentile 25,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,41.8-63.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,685,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Maximum,342,0,100,representative,NA,NA,NA,NA,1,Children,Gender,Females,Spot,18.4-23.6,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-hydroxyhexyl phthalate,40321-99-1,DNK,Denmark,DNK,NA,61.1,ng/mL,2007,0.6,NA,Human (Urine),statistic,Percentile 75,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,41.8-63.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-hydroxyhexyl phthalate,40321-99-1,DNK,Denmark,DNK,NA,197,ng/mL,2007,0.6,NA,Human (Urine),statistic,Percentile 95,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,41.8-63.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-hydroxyhexyl phthalate,40321-99-1,DNK,Denmark,DNK,NA,51.6,ng/mL,2007,0.6,NA,Human (Urine),statistic,Geometric Mean,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,41.8-63.8,NA,2020,Danish HBM.csv,
mono-2-ethyl-5-hydroxyhexyl phthalate,40321-99-1,DNK,Denmark,DNK,NA,6.18,ng/mL,2007,0.6,NA,Human (Urine),statistic,Minimum,73,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,28.1-38.4,NA,2020,Danish HBM.csv,
